#R[cm]          y[R_S0]         x        tau
9.99929904e+17  1.22201426  0  5757.31583
9.9994566e+17  1.22203351  0  5757.81583
9.99961416e+17  1.22205277  0  5758.31583
9.99977173e+17  1.22207203  0  5758.81583
9.99992929e+17  1.22209128  0  5759.31583
1.00000869e+18  1.22211054  0  5759.81583
1.00002444e+18  1.22212979  0  5760.31583
1.0000402e+18  1.22214905  0  5760.81583
1.00005595e+18  1.2221683  0  5761.31583
1.00007171e+18  1.22218756  0  5761.81583
1.00008747e+18  1.22220682  0  5762.31583
1.00010322e+18  1.22222607  0  5762.81583
1.00011898e+18  1.22224533  0  5763.31583
1.00013474e+18  1.22226458  0  5763.81583
1.00015049e+18  1.22228384  0  5764.31583
1.00016625e+18  1.2223031  0  5764.81583
1.00018201e+18  1.22232235  0  5765.31583
1.00019776e+18  1.22234161  0  5765.81583
1.00021352e+18  1.22236086  0  5766.31583
1.00022927e+18  1.22238012  0  5766.81583
1.00024503e+18  1.22239937  0  5767.31583
1.00026079e+18  1.22241863  0  5767.81583
1.00027654e+18  1.22243789  0  5768.31583
1.0002923e+18  1.22245714  0  5768.81583
1.00030806e+18  1.2224764  0  5769.31583
1.00032381e+18  1.22249565  0  5769.81583
1.00033957e+18  1.22251491  0  5770.31583
1.00035533e+18  1.22253417  0  5770.81583
1.00037108e+18  1.22255342  0  5771.31583
1.00038684e+18  1.22257268  0  5771.81583
1.00040259e+18  1.22259193  0  5772.31583
1.00041835e+18  1.22261119  0  5772.81583
1.00043411e+18  1.22263044  0  5773.31583
1.00044986e+18  1.2226497  0  5773.81583
1.00046562e+18  1.22266896  0  5774.31583
1.00048138e+18  1.22268821  0  5774.81583
1.00049713e+18  1.22270747  0  5775.31583
1.00051289e+18  1.22272672  0  5775.81583
1.00052865e+18  1.22274598  0  5776.31583
1.0005444e+18  1.22276524  0  5776.81583
1.00056016e+18  1.22278449  0  5777.31583
1.00057591e+18  1.22280375  0  5777.81583
1.00059167e+18  1.222823  0  5778.31583
1.00060743e+18  1.22284226  0  5778.81583
1.00062318e+18  1.22286151  0  5779.31583
1.00063894e+18  1.22288077  0  5779.81583
1.0006547e+18  1.22290003  0  5780.31583
1.00067045e+18  1.22291928  0  5780.81583
1.00068621e+18  1.22293854  0  5781.31583
1.00070197e+18  1.22295779  0  5781.81583
1.00071772e+18  1.22297705  0  5782.31583
1.00073348e+18  1.22299631  0  5782.81583
1.00074923e+18  1.22301556  0  5783.31583
1.00076499e+18  1.22303482  0  5783.81583
1.00078075e+18  1.22305407  0  5784.31583
1.0007965e+18  1.22307333  0  5784.81583
1.00081226e+18  1.22309258  0  5785.31583
1.00082802e+18  1.22311184  0  5785.81583
1.00084377e+18  1.2231311  0  5786.31583
1.00085953e+18  1.22315035  0  5786.81583
1.00087528e+18  1.22316961  0  5787.31583
1.00089104e+18  1.22318886  0  5787.81583
1.0009068e+18  1.22320812  0  5788.31583
1.00092255e+18  1.22322738  0  5788.81583
1.00093831e+18  1.22324663  0  5789.31583
1.00095407e+18  1.22326589  0  5789.81583
1.00096982e+18  1.22328514  0  5790.31583
1.00098558e+18  1.2233044  0  5790.81583
1.00100134e+18  1.22332365  0  5791.31583
1.00101709e+18  1.22334291  0  5791.81583
1.00103285e+18  1.22336217  0  5792.31583
1.0010486e+18  1.22338142  0  5792.81583
1.00106436e+18  1.22340068  0  5793.31583
1.00108012e+18  1.22341993  0  5793.81583
1.00109587e+18  1.22343919  0  5794.31583
1.00111163e+18  1.22345845  0  5794.81583
1.00112739e+18  1.2234777  0  5795.31583
1.00114314e+18  1.22349696  0  5795.81583
1.0011589e+18  1.22351621  0  5796.31583
1.00117466e+18  1.22353547  0  5796.81583
1.00119041e+18  1.22355473  0  5797.31583
1.00120617e+18  1.22357398  0  5797.81583
1.00122192e+18  1.22359324  0  5798.31583
1.00123768e+18  1.22361249  0  5798.81583
1.00125344e+18  1.22363175  0  5799.31583
1.00126919e+18  1.223651  0  5799.81583
1.00128495e+18  1.22367026  0  5800.31583
1.00130071e+18  1.22368952  0  5800.81583
1.00131646e+18  1.22370877  0  5801.31583
1.00133222e+18  1.22372803  0  5801.81583
1.00134798e+18  1.22374728  0  5802.31583
1.00136373e+18  1.22376654  0  5802.81583
1.00137949e+18  1.2237858  0  5803.31583
1.00139524e+18  1.22380505  0  5803.81583
1.001411e+18  1.22382431  0  5804.31583
1.00142676e+18  1.22384356  0  5804.81583
1.00144251e+18  1.22386282  0  5805.31583
1.00145827e+18  1.22388207  0  5805.81583
1.00147403e+18  1.22390133  0  5806.31583
1.00148978e+18  1.22392059  0  5806.81583
1.00150554e+18  1.22393984  0  5807.31583
1.0015213e+18  1.2239591  0  5807.81583
1.00153705e+18  1.22397835  0  5808.31583
1.00155281e+18  1.22399761  0  5808.81583
1.00156856e+18  1.22401687  0  5809.31583
1.00158432e+18  1.22403612  0  5809.81583
1.00160008e+18  1.22405538  0  5810.31583
1.00161583e+18  1.22407463  0  5810.81583
1.00163159e+18  1.22409389  0  5811.31583
1.00164735e+18  1.22411314  0  5811.81583
1.0016631e+18  1.2241324  0  5812.31583
1.00167886e+18  1.22415166  0  5812.81583
1.00169462e+18  1.22417091  0  5813.31583
1.00171037e+18  1.22419017  0  5813.81583
1.00172613e+18  1.22420942  0  5814.31583
1.00174188e+18  1.22422868  0  5814.81583
1.00175764e+18  1.22424794  0  5815.31583
1.0017734e+18  1.22426719  0  5815.81583
1.00178915e+18  1.22428645  0  5816.31583
1.00180491e+18  1.2243057  0  5816.81583
1.00182067e+18  1.22432496  0  5817.31583
1.00183642e+18  1.22434421  0  5817.81583
1.00185218e+18  1.22436347  0  5818.31583
1.00186794e+18  1.22438273  0  5818.81583
1.00188369e+18  1.22440198  0  5819.31583
1.00189945e+18  1.22442124  0  5819.81583
1.0019152e+18  1.22444049  0  5820.31583
1.00193096e+18  1.22445975  0  5820.81583
1.00194672e+18  1.22447901  0  5821.31583
1.00196247e+18  1.22449826  0  5821.81583
1.00197823e+18  1.22451752  0  5822.31583
1.00199399e+18  1.22453677  0  5822.81583
1.00200974e+18  1.22455603  0  5823.31583
1.0020255e+18  1.22457528  0  5823.81583
1.00204126e+18  1.22459454  0  5824.31583
1.00205701e+18  1.2246138  0  5824.81583
1.00207277e+18  1.22463305  0  5825.31583
1.00208852e+18  1.22465231  0  5825.81583
1.00210428e+18  1.22467156  0  5826.31583
1.00212004e+18  1.22469082  0  5826.81583
1.00213579e+18  1.22471008  0  5827.31583
1.00215155e+18  1.22472933  0  5827.81583
1.00216731e+18  1.22474859  0  5828.31583
1.00218306e+18  1.22476784  0  5828.81583
1.00219882e+18  1.2247871  0  5829.31583
1.00221458e+18  1.22480635  0  5829.81583
1.00223033e+18  1.22482561  0  5830.31583
1.00224609e+18  1.22484487  0  5830.81583
1.00226184e+18  1.22486412  0  5831.31583
1.0022776e+18  1.22488338  0  5831.81583
1.00229336e+18  1.22490263  0  5832.31583
1.00230911e+18  1.22492189  0  5832.81583
1.00232487e+18  1.22494115  0  5833.31583
1.00234063e+18  1.2249604  0  5833.81583
1.00235638e+18  1.22497966  0  5834.31583
1.00237214e+18  1.22499891  0  5834.81583
1.0023879e+18  1.22501817  0  5835.31583
1.00240365e+18  1.22503742  0  5835.81583
1.00241941e+18  1.22505668  0  5836.31583
1.00243516e+18  1.22507594  0  5836.81583
1.00245092e+18  1.22509519  0  5837.31583
1.00246668e+18  1.22511445  0  5837.81583
1.00248243e+18  1.2251337  0  5838.31583
1.00249819e+18  1.22515296  0  5838.81583
1.00251395e+18  1.22517222  0  5839.31583
1.0025297e+18  1.22519147  0  5839.81583
1.00254546e+18  1.22521073  0  5840.31583
1.00256122e+18  1.22522998  0  5840.81583
1.00257697e+18  1.22524924  0  5841.31583
1.00259273e+18  1.22526849  0  5841.81583
1.00260848e+18  1.22528775  0  5842.31583
1.00262424e+18  1.22530701  0  5842.81583
1.00264e+18  1.22532626  0  5843.31583
1.00265575e+18  1.22534552  0  5843.81583
1.00267151e+18  1.22536477  0  5844.31583
1.00268727e+18  1.22538403  0  5844.81583
1.00270302e+18  1.22540329  0  5845.31583
1.00271878e+18  1.22542254  0  5845.81583
1.00273454e+18  1.2254418  0  5846.31583
1.00275029e+18  1.22546105  0  5846.81583
1.00276605e+18  1.22548031  0  5847.31583
1.0027818e+18  1.22549957  0  5847.81583
1.00279756e+18  1.22551882  0  5848.31583
1.00281332e+18  1.22553808  0  5848.81583
1.00282907e+18  1.22555733  0  5849.31583
1.00284483e+18  1.22557659  0  5849.81583
1.00286059e+18  1.22559584  0  5850.31583
1.00287634e+18  1.2256151  0  5850.81583
1.0028921e+18  1.22563436  0  5851.31583
1.00290785e+18  1.22565361  0  5851.81583
1.00292361e+18  1.22567287  0  5852.31583
1.00293937e+18  1.22569212  0  5852.81583
1.00295512e+18  1.22571138  0  5853.31583
1.00297088e+18  1.22573064  0  5853.81583
1.00298664e+18  1.22574989  0  5854.31583
1.00300239e+18  1.22576915  0  5854.81583
1.00301815e+18  1.2257884  0  5855.31583
1.00303391e+18  1.22580766  0  5855.81583
1.00304966e+18  1.22582691  0  5856.31583
1.00306542e+18  1.22584617  0  5856.81583
1.00308117e+18  1.22586543  0  5857.31583
1.00309693e+18  1.22588468  0  5857.81583
1.00311269e+18  1.22590394  0  5858.31583
1.00312844e+18  1.22592319  0  5858.81583
1.0031442e+18  1.22594245  0  5859.31583
1.00315996e+18  1.22596171  0  5859.81583
1.00317571e+18  1.22598096  0  5860.31583
1.00319147e+18  1.22600022  0  5860.81583
1.00320723e+18  1.22601947  0  5861.31583
1.00322298e+18  1.22603873  0  5861.81583
1.00323874e+18  1.22605798  0  5862.31583
1.00325449e+18  1.22607724  0  5862.81583
1.00327025e+18  1.2260965  0  5863.31583
1.00328601e+18  1.22611575  0  5863.81583
1.00330176e+18  1.22613501  0  5864.31583
1.00331752e+18  1.22615426  0  5864.81583
1.00333328e+18  1.22617352  0  5865.31583
1.00334903e+18  1.22619278  0  5865.81583
1.00336479e+18  1.22621203  0  5866.31583
1.00338055e+18  1.22623129  0  5866.81583
1.0033963e+18  1.22625054  0  5867.31583
1.00341206e+18  1.2262698  0  5867.81583
1.00342781e+18  1.22628905  0  5868.31583
1.00344357e+18  1.22630831  0  5868.81583
1.00345933e+18  1.22632757  0  5869.31583
1.00347508e+18  1.22634682  0  5869.81583
1.00349084e+18  1.22636608  0  5870.31583
1.0035066e+18  1.22638533  0  5870.81583
1.00352235e+18  1.22640459  0  5871.31583
1.00353811e+18  1.22642385  0  5871.81583
1.00355387e+18  1.2264431  0  5872.31583
1.00356962e+18  1.22646236  0  5872.81583
1.00358538e+18  1.22648161  0  5873.31583
1.00360113e+18  1.22650087  0  5873.81583
1.00361689e+18  1.22652012  0  5874.31583
1.00363265e+18  1.22653938  0  5874.81583
1.0036484e+18  1.22655864  0  5875.31583
1.00366416e+18  1.22657789  0  5875.81583
1.00367992e+18  1.22659715  0  5876.31583
1.00369567e+18  1.2266164  0  5876.81583
1.00371143e+18  1.22663566  0  5877.31583
1.00372719e+18  1.22665492  0  5877.81583
1.00374294e+18  1.22667417  0  5878.31583
1.0037587e+18  1.22669343  0  5878.81583
1.00377445e+18  1.22671268  0  5879.31583
1.00379021e+18  1.22673194  0  5879.81583
1.00380597e+18  1.22675119  0  5880.31583
1.00382172e+18  1.22677045  0  5880.81583
1.00383748e+18  1.22678971  0  5881.31583
1.00385324e+18  1.22680896  0  5881.81583
1.00386899e+18  1.22682822  0  5882.31583
1.00388475e+18  1.22684747  0  5882.81583
1.00390051e+18  1.22686673  0  5883.31583
1.00391626e+18  1.22688599  0  5883.81583
1.00393202e+18  1.22690524  0  5884.31583
1.00394777e+18  1.2269245  0  5884.81583
1.00396353e+18  1.22694375  0  5885.31583
1.00397929e+18  1.22696301  0  5885.81583
1.00399504e+18  1.22698226  0  5886.31583
1.0040108e+18  1.22700152  0  5886.81583
1.00402656e+18  1.22702078  0  5887.31583
1.00404231e+18  1.22704003  0  5887.81583
1.00405807e+18  1.22705929  0  5888.31583
1.00407383e+18  1.22707854  0  5888.81583
1.00408958e+18  1.2270978  0  5889.31583
1.00410534e+18  1.22711706  0  5889.81583
1.00412109e+18  1.22713631  0  5890.31583
1.00413685e+18  1.22715557  0  5890.81583
1.00415261e+18  1.22717482  0  5891.31583
1.00416836e+18  1.22719408  0  5891.81583
1.00418412e+18  1.22721334  0  5892.31583
1.00419988e+18  1.22723259  0  5892.81583
1.00421563e+18  1.22725185  0  5893.31583
1.00423139e+18  1.2272711  0  5893.81583
1.00424715e+18  1.22729036  0  5894.31583
1.0042629e+18  1.22730961  0  5894.81583
1.00427866e+18  1.22732887  0  5895.31583
1.00429441e+18  1.22734813  0  5895.81583
1.00431017e+18  1.22736738  0  5896.31583
1.00432593e+18  1.22738664  0  5896.81583
1.00434168e+18  1.22740589  0  5897.31583
1.00435744e+18  1.22742515  0  5897.81583
1.0043732e+18  1.22744441  0  5898.31583
1.00438895e+18  1.22746366  0  5898.81583
1.00440471e+18  1.22748292  0  5899.31583
1.00442047e+18  1.22750217  0  5899.81583
1.00443622e+18  1.22752143  0  5900.31583
1.00445198e+18  1.22754068  0  5900.81583
1.00446773e+18  1.22755994  0  5901.31583
1.00448349e+18  1.2275792  0  5901.81583
1.00449925e+18  1.22759845  0  5902.31583
1.004515e+18  1.22761771  0  5902.81583
1.00453076e+18  1.22763696  0  5903.31583
1.00454652e+18  1.22765622  0  5903.81583
1.00456227e+18  1.22767548  0  5904.31583
1.00457803e+18  1.22769473  0  5904.81583
1.00459379e+18  1.22771399  0  5905.31583
1.00460954e+18  1.22773324  0  5905.81583
1.0046253e+18  1.2277525  0  5906.31583
1.00464105e+18  1.22777175  0  5906.81583
1.00465681e+18  1.22779101  0  5907.31583
1.00467257e+18  1.22781027  0  5907.81583
1.00468832e+18  1.22782952  0  5908.31583
1.00470408e+18  1.22784878  0  5908.81583
1.00471984e+18  1.22786803  0  5909.31583
1.00473559e+18  1.22788729  0  5909.81583
1.00475135e+18  1.22790655  0  5910.31583
1.00476711e+18  1.2279258  0  5910.81583
1.00478286e+18  1.22794506  0  5911.31583
1.00479862e+18  1.22796431  0  5911.81583
1.00481437e+18  1.22798357  0  5912.31583
1.00483013e+18  1.22800282  0  5912.81583
1.00484589e+18  1.22802208  0  5913.31583
1.00486164e+18  1.22804134  0  5913.81583
1.0048774e+18  1.22806059  0  5914.31583
1.00489316e+18  1.22807985  0  5914.81583
1.00490891e+18  1.2280991  0  5915.31583
1.00492467e+18  1.22811836  0  5915.81583
1.00494042e+18  1.22813762  0  5916.31583
1.00495618e+18  1.22815687  0  5916.81583
1.00497194e+18  1.22817613  0  5917.31583
1.00498769e+18  1.22819538  0  5917.81583
1.00500345e+18  1.22821464  0  5918.31583
1.00501921e+18  1.22823389  0  5918.81583
1.00503496e+18  1.22825315  0  5919.31583
1.00505072e+18  1.22827241  0  5919.81583
1.00506648e+18  1.22829166  0  5920.31583
1.00508223e+18  1.22831092  0  5920.81583
1.00509799e+18  1.22833017  0  5921.31583
1.00511374e+18  1.22834943  0  5921.81583
1.0051295e+18  1.22836869  0  5922.31583
1.00514526e+18  1.22838794  0  5922.81583
1.00516101e+18  1.2284072  0  5923.31583
1.00517677e+18  1.22842645  0  5923.81583
1.00519253e+18  1.22844571  0  5924.31583
1.00520828e+18  1.22846496  0  5924.81583
1.00522404e+18  1.22848422  0  5925.31583
1.0052398e+18  1.22850348  0  5925.81583
1.00525555e+18  1.22852273  0  5926.31583
1.00527131e+18  1.22854199  0  5926.81583
1.00528706e+18  1.22856124  0  5927.31583
1.00530282e+18  1.2285805  0  5927.81583
1.00531858e+18  1.22859976  0  5928.31583
1.00533433e+18  1.22861901  0  5928.81583
1.00535009e+18  1.22863827  0  5929.31583
1.00536585e+18  1.22865752  0  5929.81583
1.0053816e+18  1.22867678  0  5930.31583
1.00539736e+18  1.22869603  0  5930.81583
1.00541312e+18  1.22871529  0  5931.31583
1.00542887e+18  1.22873455  0  5931.81583
1.00544463e+18  1.2287538  0  5932.31583
1.00546038e+18  1.22877306  0  5932.81583
1.00547614e+18  1.22879231  0  5933.31583
1.0054919e+18  1.22881157  0  5933.81583
1.00550765e+18  1.22883083  0  5934.31583
1.00552341e+18  1.22885008  0  5934.81583
1.00553917e+18  1.22886934  0  5935.31583
1.00555492e+18  1.22888859  0  5935.81583
1.00557068e+18  1.22890785  0  5936.31583
1.00558644e+18  1.2289271  0  5936.81583
1.00560219e+18  1.22894636  0  5937.31583
1.00561795e+18  1.22896562  0  5937.81583
1.0056337e+18  1.22898487  0  5938.31583
1.00564946e+18  1.22900413  0  5938.81583
1.00566522e+18  1.22902338  0  5939.31583
1.00568097e+18  1.22904264  0  5939.81583
1.00569673e+18  1.2290619  0  5940.31583
1.00571249e+18  1.22908115  0  5940.81583
1.00572824e+18  1.22910041  0  5941.31583
1.005744e+18  1.22911966  0  5941.81583
1.00575976e+18  1.22913892  0  5942.31583
1.00577551e+18  1.22915818  0  5942.81583
1.00579127e+18  1.22917743  0  5943.31583
1.00580702e+18  1.22919669  0  5943.81583
1.00582278e+18  1.22921594  0  5944.31583
1.00583854e+18  1.2292352  0  5944.81583
1.00585429e+18  1.22925445  0  5945.31583
1.00587005e+18  1.22927371  0  5945.81583
1.00588581e+18  1.22929297  0  5946.31583
1.00590156e+18  1.22931222  0  5946.81583
1.00591732e+18  1.22933148  0  5947.31583
1.00593308e+18  1.22935073  0  5947.81583
1.00594883e+18  1.22936999  0  5948.31583
1.00596459e+18  1.22938925  0  5948.81583
1.00598034e+18  1.2294085  0  5949.31583
1.0059961e+18  1.22942776  0  5949.81583
1.00601186e+18  1.22944701  0  5950.31583
1.00602761e+18  1.22946627  0  5950.81583
1.00604337e+18  1.22948552  0  5951.31583
1.00605913e+18  1.22950478  0  5951.81583
1.00607488e+18  1.22952404  0  5952.31583
1.00609064e+18  1.22954329  0  5952.81583
1.0061064e+18  1.22956255  0  5953.31583
1.00612215e+18  1.2295818  0  5953.81583
1.00613791e+18  1.22960106  0  5954.31583
1.00615366e+18  1.22962032  0  5954.81583
1.00616942e+18  1.22963957  0  5955.31583
1.00618518e+18  1.22965883  0  5955.81583
1.00620093e+18  1.22967808  0  5956.31583
1.00621669e+18  1.22969734  0  5956.81583
1.00623245e+18  1.22971659  0  5957.31583
1.0062482e+18  1.22973585  0  5957.81583
1.00626396e+18  1.22975511  0  5958.31583
1.00627972e+18  1.22977436  0  5958.81583
1.00629547e+18  1.22979362  0  5959.31583
1.00631123e+18  1.22981287  0  5959.81583
1.00632698e+18  1.22983213  0  5960.31583
1.00634274e+18  1.22985139  0  5960.81583
1.0063585e+18  1.22987064  0  5961.31583
1.00637425e+18  1.2298899  0  5961.81583
1.00639001e+18  1.22990915  0  5962.31583
1.00640577e+18  1.22992841  0  5962.81583
1.00642152e+18  1.22994766  0  5963.31583
1.00643728e+18  1.22996692  0  5963.81583
1.00645304e+18  1.22998618  0  5964.31583
1.00646879e+18  1.23000543  0  5964.81583
1.00648455e+18  1.23002469  0  5965.31583
1.0065003e+18  1.23004394  0  5965.81583
1.00651606e+18  1.2300632  0  5966.31583
1.00653182e+18  1.23008246  0  5966.81583
1.00654757e+18  1.23010171  0  5967.31583
1.00656333e+18  1.23012097  0  5967.81583
1.00657909e+18  1.23014022  0  5968.31583
1.00659484e+18  1.23015948  0  5968.81583
1.0066106e+18  1.23017873  0  5969.31583
1.00662636e+18  1.23019799  0  5969.81583
1.00664211e+18  1.23021725  0  5970.31583
1.00665787e+18  1.2302365  0  5970.81583
1.00667362e+18  1.23025576  0  5971.31583
1.00668938e+18  1.23027501  0  5971.81583
1.00670514e+18  1.23029427  0  5972.31583
1.00672089e+18  1.23031353  0  5972.81583
1.00673665e+18  1.23033278  0  5973.31583
1.00675241e+18  1.23035204  0  5973.81583
1.00676816e+18  1.23037129  0  5974.31583
1.00678392e+18  1.23039055  0  5974.81583
1.00679968e+18  1.2304098  0  5975.31583
1.00681543e+18  1.23042906  0  5975.81583
1.00683119e+18  1.23044832  0  5976.31583
1.00684694e+18  1.23046757  0  5976.81583
1.0068627e+18  1.23048683  0  5977.31583
1.00687846e+18  1.23050608  0  5977.81583
1.00689421e+18  1.23052534  0  5978.31583
1.00690997e+18  1.2305446  0  5978.81583
1.00692573e+18  1.23056385  0  5979.31583
1.00694148e+18  1.23058311  0  5979.81583
1.00695724e+18  1.23060236  0  5980.31583
1.00697299e+18  1.23062162  0  5980.81583
1.00698875e+18  1.23064087  0  5981.31583
1.00700451e+18  1.23066013  0  5981.81583
1.00702026e+18  1.23067939  0  5982.31583
1.00703602e+18  1.23069864  0  5982.81583
1.00705178e+18  1.2307179  0  5983.31583
1.00706753e+18  1.23073715  0  5983.81583
1.00708329e+18  1.23075641  0  5984.31583
1.00709905e+18  1.23077567  0  5984.81583
1.0071148e+18  1.23079492  0  5985.31583
1.00713056e+18  1.23081418  0  5985.81583
1.00714631e+18  1.23083343  0  5986.31583
1.00716207e+18  1.23085269  0  5986.81583
1.00717783e+18  1.23087195  0  5987.31583
1.00719358e+18  1.2308912  0  5987.81583
1.00720934e+18  1.23091046  0  5988.31583
1.0072251e+18  1.23092971  0  5988.81583
1.00724085e+18  1.23094897  0  5989.31583
1.00725661e+18  1.23096822  0  5989.81583
1.00727237e+18  1.23098748  0  5990.31583
1.00728812e+18  1.23100674  0  5990.81583
1.00730388e+18  1.23102599  0  5991.31583
1.00731963e+18  1.23104525  0  5991.81583
1.00733539e+18  1.2310645  0  5992.31583
1.00735115e+18  1.23108376  0  5992.81583
1.0073669e+18  1.23110302  0  5993.31583
1.00738266e+18  1.23112227  0  5993.81583
1.00739842e+18  1.23114153  0  5994.31583
1.00741417e+18  1.23116078  0  5994.81583
1.00742993e+18  1.23118004  0  5995.31583
1.00744569e+18  1.23119929  0  5995.81583
1.00746144e+18  1.23121855  0  5996.31583
1.0074772e+18  1.23123781  0  5996.81583
1.00749295e+18  1.23125706  0  5997.31583
1.00750871e+18  1.23127632  0  5997.81583
1.00752447e+18  1.23129557  0  5998.31583
1.00754022e+18  1.23131483  0  5998.81583
1.00755598e+18  1.23133409  0  5999.31583
1.00757174e+18  1.23135334  0  5999.81583
1.00758749e+18  1.2313726  0  6000.31583
1.00760325e+18  1.23139185  0  6000.81583
1.00761901e+18  1.23141111  0  6001.31583
1.00763476e+18  1.23143036  0  6001.81583
1.00765052e+18  1.23144962  0  6002.31583
1.00766627e+18  1.23146888  0  6002.81583
1.00768203e+18  1.23148813  0  6003.31583
1.00769779e+18  1.23150739  0  6003.81583
1.00771354e+18  1.23152664  0  6004.31583
1.0077293e+18  1.2315459  0  6004.81583
1.00774506e+18  1.23156516  0  6005.31583
1.00776081e+18  1.23158441  0  6005.81583
1.00777657e+18  1.23160367  0  6006.31583
1.00779233e+18  1.23162292  0  6006.81583
1.00780808e+18  1.23164218  0  6007.31583
1.00782384e+18  1.23166143  0  6007.81583
1.00783959e+18  1.23168069  0  6008.31583
1.00785535e+18  1.23169995  0  6008.81583
1.00787111e+18  1.2317192  0  6009.31583
1.00788686e+18  1.23173846  0  6009.81583
1.00790262e+18  1.23175771  0  6010.31583
1.00791838e+18  1.23177697  0  6010.81583
1.00793413e+18  1.23179623  0  6011.31583
1.00794989e+18  1.23181548  0  6011.81583
1.00796565e+18  1.23183474  0  6012.31583
1.0079814e+18  1.23185399  0  6012.81583
1.00799716e+18  1.23187325  0  6013.31583
1.00801291e+18  1.2318925  0  6013.81583
1.00802867e+18  1.23191176  0  6014.31583
1.00804443e+18  1.23193102  0  6014.81583
1.00806018e+18  1.23195027  0  6015.31583
1.00807594e+18  1.23196953  0  6015.81583
1.0080917e+18  1.23198878  0  6016.31583
1.00810745e+18  1.23200804  0  6016.81583
1.00812321e+18  1.2320273  0  6017.31583
1.00813897e+18  1.23204655  0  6017.81583
1.00815472e+18  1.23206581  0  6018.31583
1.00817048e+18  1.23208506  0  6018.81583
1.00818623e+18  1.23210432  0  6019.31583
1.00820199e+18  1.23212357  0  6019.81583
1.00821775e+18  1.23214283  0  6020.31583
1.0082335e+18  1.23216209  0  6020.81583
1.00824926e+18  1.23218134  0  6021.31583
1.00826502e+18  1.2322006  0  6021.81583
1.00828077e+18  1.23221985  0  6022.31583
1.00829653e+18  1.23223911  0  6022.81583
1.00831229e+18  1.23225837  0  6023.31583
1.00832804e+18  1.23227762  0  6023.81583
1.0083438e+18  1.23229688  0  6024.31583
1.00835955e+18  1.23231613  0  6024.81583
1.00837531e+18  1.23233539  0  6025.31583
1.00839107e+18  1.23235464  0  6025.81583
1.00840682e+18  1.2323739  0  6026.31583
1.00842258e+18  1.23239316  0  6026.81583
1.00843834e+18  1.23241241  0  6027.31583
1.00845409e+18  1.23243167  0  6027.81583
1.00846985e+18  1.23245092  0  6028.31583
1.00848561e+18  1.23247018  0  6028.81583
1.00850136e+18  1.23248944  0  6029.31583
1.00851712e+18  1.23250869  0  6029.81583
1.00853287e+18  1.23252795  0  6030.31583
1.00854863e+18  1.2325472  0  6030.81583
1.00856439e+18  1.23256646  0  6031.31583
1.00858014e+18  1.23258572  0  6031.81583
1.0085959e+18  1.23260497  0  6032.31583
1.00861166e+18  1.23262423  0  6032.81583
1.00862741e+18  1.23264348  0  6033.31583
1.00864317e+18  1.23266274  0  6033.81583
1.00865893e+18  1.23268199  0  6034.31583
1.00867468e+18  1.23270125  0  6034.81583
1.00869044e+18  1.23272051  0  6035.31583
1.00870619e+18  1.23273976  0  6035.81583
1.00872195e+18  1.23275902  0  6036.31583
1.00873771e+18  1.23277827  0  6036.81583
1.00875346e+18  1.23279753  0  6037.31583
1.00876922e+18  1.23281679  0  6037.81583
1.00878498e+18  1.23283604  0  6038.31583
1.00880073e+18  1.2328553  0  6038.81583
1.00881649e+18  1.23287455  0  6039.31583
1.00883225e+18  1.23289381  0  6039.81583
1.008848e+18  1.23291306  0  6040.31583
1.00886376e+18  1.23293232  0  6040.81583
1.00887951e+18  1.23295158  0  6041.31583
1.00889527e+18  1.23297083  0  6041.81583
1.00891103e+18  1.23299009  0  6042.31583
1.00892678e+18  1.23300934  0  6042.81583
1.00894254e+18  1.2330286  0  6043.31583
1.0089583e+18  1.23304786  0  6043.81583
1.00897405e+18  1.23306711  0  6044.31583
1.00898981e+18  1.23308637  0  6044.81583
1.00900556e+18  1.23310562  0  6045.31583
1.00902132e+18  1.23312488  0  6045.81583
1.00903708e+18  1.23314413  0  6046.31583
1.00905283e+18  1.23316339  0  6046.81583
1.00906859e+18  1.23318265  0  6047.31583
1.00908435e+18  1.2332019  0  6047.81583
1.0091001e+18  1.23322116  0  6048.31583
1.00911586e+18  1.23324041  0  6048.81583
1.00913162e+18  1.23325967  0  6049.31583
1.00914737e+18  1.23327893  0  6049.81583
1.00916313e+18  1.23329818  0  6050.31583
1.00917888e+18  1.23331744  0  6050.81583
1.00919464e+18  1.23333669  0  6051.31583
1.0092104e+18  1.23335595  0  6051.81583
1.00922615e+18  1.2333752  0  6052.31583
1.00924191e+18  1.23339446  0  6052.81583
1.00925767e+18  1.23341372  0  6053.31583
1.00927342e+18  1.23343297  0  6053.81583
1.00928918e+18  1.23345223  0  6054.31583
1.00930494e+18  1.23347148  0  6054.81583
1.00932069e+18  1.23349074  0  6055.31583
1.00933645e+18  1.23351  0  6055.81583
1.0093522e+18  1.23352925  0  6056.31583
1.00936796e+18  1.23354851  0  6056.81583
1.00938372e+18  1.23356776  0  6057.31583
1.00939947e+18  1.23358702  0  6057.81583
1.00941523e+18  1.23360627  0  6058.31583
1.00943099e+18  1.23362553  0  6058.81583
1.00944674e+18  1.23364479  0  6059.31583
1.0094625e+18  1.23366404  0  6059.81583
1.00947826e+18  1.2336833  0  6060.31583
1.00949401e+18  1.23370255  0  6060.81583
